Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2025-03-05,47227600,5752800,3881600.0,8156700,2578500,2406200,3665600,5860000,27855500,2629000,1969800,38610100,2285900,25644500,2569200,7355800,52588900,5327500,837800,4715800,6716300,17214200,3189100,2011400,28569300,1313800,3446600,26180019,2364000,12081100,1898600,6612600,14931500,6642900,9288300,4346700,1291500,5137100,9956100,2016000,3491300,5218000,1513100,911200,2853700,5336500,486900,3752900,6838800,157774900,29191000,1370600,6221200,16088200,4950000,27954200,30954900,2600600,12951000,2780300,5618844,4009800,3216500,127219300,2039200,8744800,7861400,915700,23933600,2385700,3109500,2060100,3175800,15404800,2795400,2327500,8642700,9321500,13770000,864300,3909700,7413200,4744900,13117100,7291900,23433100,14010300,7722400,10063500,38079000,9853600,1188400,7701500,2787100,284337900,5369000,7141000,18198700,5578700,37062400,6989100,1240100,4300600,4239800,4202700,6786900,2812800,828700,744100,5774900,11926800,10896200,2000200,13651100,4595700,1772800,1645600,1105000,42010100,6704900,1685200,5161000,94042900,1750100,5484400,3637100,6812000,8244200,6232100,1330000,1147300,18038400,2391000,20422000,17639000,6975000,24822200,3667900
2025-03-06,45170400,4346000,5924300.0,9184200,3467600,2732100,3031000,6967800,28985000,3076500,2416200,49863800,1378200,56864100,2944200,6892600,58103500,7640000,698000,3989700,9722800,18550800,2234100,2899100,26983500,1607400,4703900,31067092,2247900,8679000,2594600,10396800,23155100,5966200,7314700,3470900,1695800,5829400,11618800,2557800,3756100,3676700,1467100,1393900,3488600,3956800,893500,3286400,6291500,136680700,18546800,1902700,5621400,7712200,4582500,14332000,28302000,4332300,8927400,4222000,5349986,3254400,3104700,96466400,2367200,8037900,9983200,1135400,21694000,3712100,3273100,1395800,2596500,13195500,3133200,2954900,10643200,10713500,13446500,934900,4492400,9487700,2462900,11300200,8611500,23304600,18708100,7482300,9923500,78526000,9623700,941500,10821000,2668100,321181900,7126600,12321200,10782900,8421000,46998300,6702500,995600,4080200,5354300,3058500,7808100,3351000,866400,1107400,6258300,16321700,10412200,2094000,12348300,5368300,1949500,1470100,1263800,32211600,4834100,1852900,3276500,98451600,2273200,7120200,4964000,5742100,8611100,4179300,1429800,1325400,22845900,3740900,19460400,19957800,5262300,17150200,3011500
2025-03-07,46273600,6806100,5616600.0,8254800,4459900,3039500,4042400,5537800,33254400,3944900,3599400,59802800,1383800,74528900,3817000,12526700,50651400,7422500,1180800,3842200,12987100,18212900,3063800,2669400,34604900,2193500,10097300,46225748,2698400,8603700,5510700,8248100,21154800,10083100,8562600,6524600,2615900,5937300,12715900,2704700,3479200,3356800,1160200,1638100,3986800,4767200,1003800,4533900,6670200,150644900,16969400,1569300,7681300,14406000,9001900,13824400,27385800,4069600,17214800,4573900,6029345,6700200,3541800,81099600,3687900,9637600,20498700,1088100,28393300,1824000,4818100,2168700,2570600,14160300,3161300,7607600,8182600,13950500,21375700,983200,5891100,12645200,2832500,24100900,8513500,22034100,19133900,13469300,8254600,77375000,9294300,1027200,12640500,3383900,341755500,6256800,12646500,11347800,8997700,54337700,9566700,1189300,4004300,7932500,3463700,8727600,4741300,1083900,1078600,6418500,11637400,12013700,2024500,19615800,6728000,1898700,1911200,1961800,35341900,6230100,1799000,3289600,102369600,1889400,7706800,5434100,5635800,6358700,3107600,3778900,1198300,44992100,3323900,21256900,35913200,3849600,19625000,3296800
2025-03-10,72071200,8604000,7493000.0,7028000,3454700,4001600,5535400,8008400,38733200,4120700,4156600,62350900,1591400,44217100,4284100,10204000,77498400,9020000,1069500,6262000,17009300,22378400,2809100,3772500,41514100,2746800,9791400,46334688,4407300,12086700,4459900,10040200,27417600,8341000,11750300,6307000,2174100,5709600,10947100,2903500,5022400,5440900,1534900,2139500,5156100,3172800,915000,4149400,8806200,167183800,21433000,1657900,6195000,11194400,8862600,21621600,43604000,5272100,10793800,3710500,4431903,8165500,4806200,82760600,5517400,17559000,18887200,1389200,25251200,3129200,5962900,2284400,2497500,16652700,3893400,4707600,16124400,14133200,21999900,1356500,4966500,16149900,2799300,20897600,16765700,32840100,21897900,25263700,8741400,69953000,15822600,1567100,19492500,3432900,366487400,7584000,21486100,12525900,11156900,53013500,11047000,1373900,4238600,11848700,3571500,10139900,5053500,1631300,856500,4916800,15823300,19050000,2445600,18761500,7370100,2140500,1829000,2162500,57820800,5952200,2174000,5173500,189076900,1883600,9161400,5108900,6279900,8204300,3844100,3326400,1796700,39837000,3344800,27582900,35148800,4830500,22749100,3183800
2025-03-11,76137400,7144500,9318400.0,9313500,3390000,3145200,4282500,7739900,34078300,3080100,2698100,54002900,1128400,42153200,4925600,10030500,50608400,10085000,963100,5358300,11910400,21269200,3190900,3416100,46610200,1964000,6640500,34393145,4312300,14544100,3204900,8313400,25787400,7301400,10466300,4316600,1492200,4400800,16906000,3725500,6297500,3837200,2276900,3153800,5095000,4408900,1092100,4482200,6799900,210127000,18345200,1966000,5356700,11478800,7594400,21879900,39587400,4190500,12843300,4013300,5563354,5630600,3855700,80789000,3223400,9890300,18143000,1058700,28076400,2845700,3796500,1456900,3294600,12617500,4582600,4513100,9121700,10840600,17401500,655400,5818300,12040100,2750600,21734800,13490400,30380200,21962100,14836800,9565700,73989000,12837000,1554900,14995500,3149300,354865700,7482500,27200200,11418700,7981600,44841400,11032300,814800,5521700,5787200,4125200,8692900,4894000,1108100,719900,4404800,10663500,14302500,2002600,16397400,6760600,2565500,1859200,1638700,74574300,6518900,1864100,5171100,174896400,1543500,7981400,4101000,6498300,9776100,3604800,1883900,1389800,64142300,2461300,24310700,28687600,3381700,19904700,3511400
2025-03-12,62547500,6139800,4834100.0,6771000,3086200,5515900,3284600,8482200,34241300,3182200,2519800,43679300,859500,30409700,5514900,8706900,42290700,7642500,630200,3871100,8790900,16131100,1816700,2965800,30901500,1844100,9118300,25026485,4086000,10147300,2331600,7463900,18935300,10330700,9710200,5081200,1679800,3316400,11891800,2607800,4668300,3177500,2025300,2135400,2263700,3428400,717200,5691800,9286700,129994600,13995800,1703100,4735000,8065900,5266500,10041800,28372400,3078100,7737200,3368000,4045063,3848800,4066800,128671100,2558700,8010700,16054000,884100,18923300,2652600,3014800,1271500,2825500,12702100,2810800,4546200,7250000,8773100,15747000,688700,4196600,8390400,2425900,11896000,7925500,24253600,23584700,12110700,7546800,68658000,12304900,1136400,13709000,2154700,323857500,7062100,15373900,8700000,8330200,37331000,10158800,772800,3608400,5180800,3194500,7117400,3239800,808300,848700,4701800,9461200,11310500,1418800,10562200,4536200,2003000,1677600,1559100,62383200,4063700,1412300,3983000,142215700,1414900,5436100,3680800,4970900,6295400,3453900,1581600,1368700,49650800,2460900,18462300,33301600,3356600,14051500,2384400
2025-03-13,61368300,5559500,7669700.0,9012900,3667400,14386600,1909600,5702200,28575200,2062700,2691100,41270800,1081700,27236100,4194000,5701600,37766100,7977500,656600,5104200,8056900,17125200,2490300,3287400,28369700,1463200,4396400,34203539,3286100,11354700,3447200,9494500,16463300,7689800,9022800,3448700,1314500,2456200,11059500,2442600,5370300,3165100,2234700,1753400,2256900,3549600,597300,5611100,5983600,137747600,20682700,1565400,3837200,6939100,4059600,14189900,31756200,2529100,9997100,7062400,3746391,3862400,2919100,243261000,3645400,5286700,16467900,930800,15746600,2213400,3566300,1159200,3193600,9746200,2375800,4178600,6002800,8727900,16480300,973100,3295000,8911700,1885300,16570100,7435500,20473000,18824700,11252600,11811900,50017000,10195900,1330500,9818000,1969300,299033100,5824100,14187700,11483300,5351100,36717900,6609000,1471800,4802800,6258700,5283100,5861700,4963000,863700,599400,3434100,9274300,9664000,1959500,13912800,3587200,1832900,1760700,1965800,37698500,6018600,1574500,4196600,114813500,1262900,5277200,2876600,4629100,7915300,3296200,1604400,1699800,30708600,2079600,17471500,31507800,2409400,17767800,2744700
2025-03-14,60107600,4511600,4418200.0,9537900,4086000,6134800,4419400,5138800,24715300,2396800,3789000,38096700,1143900,25900900,4336800,5215100,35979900,6322500,623600,5775600,4924600,12727300,1936100,8718500,22467900,1352600,4569400,29242949,1935700,7625800,3186400,6976900,16250700,9003700,6671500,5187700,1018000,4183000,10199800,2814600,5709900,3065500,1944300,1451700,2058300,3266800,695300,3316900,8133600,91313800,15203300,1431800,3263200,8647900,5510200,14143900,31995900,2808100,10480300,5510700,4121348,4045200,3018600,116901600,4239200,6235800,11962100,1142600,14205100,1911900,3102300,972400,2672300,11862000,2369500,2696800,7349200,6784700,12364500,786800,4094400,8370800,1708300,12681100,6879400,19952800,24623600,8699300,10535900,52007000,12183000,1402900,9266000,2111300,277593500,6367700,9330000,12177400,5277500,30298300,6790500,929500,4732700,5541400,3469800,5309400,2382500,1306000,792400,5380700,8240900,14199000,1860100,13049400,2990800,1887500,1427800,1797900,37591300,6411000,1745600,3511100,100242300,1365500,4927900,3915900,4020700,7810600,2833100,1241200,1386500,17432100,2536200,15762300,35500600,4170700,15890100,2778700
2025-03-17,48073400,5075400,5266200.0,6662800,3518100,4258500,5577100,4764300,43689500,2292900,3097600,47341800,1178800,26830600,2975800,5602700,37242800,7105000,922300,5343400,5703000,12531700,1683800,8458000,27688100,1139500,5642900,18031446,2453600,8031100,2256100,4484300,15335800,6860600,7615200,4838700,893000,3156900,8332100,2224700,7126500,4510500,1062600,1494400,2616800,3695800,902500,2949400,8074400,98583100,12880700,1269700,3733000,9259000,4770400,14102400,31184300,2695600,8334600,3681300,4684421,3233900,2483400,160723600,3211500,6669800,9586000,976200,15634800,1890200,2546600,1051600,2821300,9555200,2544800,2758400,6181800,7012100,15473900,706000,4562100,8567800,2324000,12237900,8374900,22474300,17095100,14954000,11108300,75431000,15996900,748300,8284000,3702500,255501500,3837200,9885000,10750900,5449500,32676900,9931700,824200,3436100,6680700,3865400,5781000,2660000,942900,688200,4934600,10131700,6550400,1760100,11825600,3649800,2279300,1168300,1236000,45570000,4358400,1670400,4329700,111900600,1904900,4940400,5152300,4427900,6149400,3484000,1142500,1108800,15560900,2206400,11185000,26297800,3751100,19908800,1982900
2025-03-18,42432400,5088200,3918000.0,7959600,2811300,4297300,2757500,4282300,27152800,2549300,3996500,40414900,1356200,24951000,3251700,4195200,37644500,7152500,1086200,4857800,5370000,12289900,3310000,5314200,26922300,1348400,3621600,19081161,2770500,7861500,2182000,5881700,16669000,11776000,9289500,4937100,931700,2467000,6727000,1933500,4384800,2728400,2636800,2135000,2724800,3028500,691900,2736800,5343200,102730900,14569900,1587600,3983100,10250400,7385200,19265400,42074800,2641000,12605500,3008200,4043471,4171900,2995100,132488800,1728800,7348800,10344900,950700,12657600,2023000,2354900,881600,1811800,8094700,2363300,2435400,3810800,6062000,20297700,602400,3038500,8524400,2797800,8670100,7234900,19486900,18434100,15212100,12076200,60094000,8972300,620000,8840000,2168100,299686900,3708700,9402500,8347400,8158600,32958700,6099900,733400,3464200,8021600,2627800,6898400,3367800,608100,775800,4128400,7423400,6014000,1645300,14406400,3505400,1340200,1469800,1774900,30365600,5874100,1232000,3088900,111477600,1067500,4077700,3617600,3930700,7778300,3139900,1148100,1335400,16254400,2838000,11102100,17850900,3159800,15998700,1879300
2025-03-19,54385400,5412900,4353100.0,5098500,4314100,4349900,2786600,4426500,32287500,1834300,2244200,39442900,1028500,37962700,2894200,14114800,42471100,6960000,1086700,3798000,5504500,14400600,2407200,6221300,31084000,1432100,8242100,23197220,2878100,8784600,1908500,5245400,15488800,5873600,11503900,4313500,841700,4125300,8614600,1883200,4220600,2527700,1780100,1365600,4095400,3479300,1079500,3216500,6408700,124697400,17519000,1491400,3564000,11967600,9743300,13291600,34275600,2769800,9792100,2990200,6799206,3853600,2609300,135491400,2098400,5936400,10120600,753300,14780000,4051400,3790500,1122700,1944100,8907200,2804300,2812200,6044700,8181800,20537500,528900,2344100,8505000,3591400,11355900,8430800,19185500,16633100,9457000,9701200,66624000,10830500,846800,7809000,1860800,273426200,6039800,6909500,9812700,6080100,42522700,7569200,814300,4121100,4202300,2194200,5871000,2614800,675700,774200,7080700,4982700,6530700,2112100,19553700,3366200,1674500,1224200,1554900,30145700,6838200,1603200,2926800,111993800,1381600,5675000,3317600,5010300,5614900,3968300,1147300,1124000,14373300,4881000,14453200,24555900,3112000,17315000,1667200
2025-03-20,48862900,5836100,3260600.0,5158500,10699500,4009500,2946600,5480300,26871800,2049700,1839300,38921100,860600,31430000,2129500,4934400,41018100,5982500,667900,4065400,6282300,15315600,2782900,5277400,29910600,1181000,5571900,18212410,1990500,11577800,1891800,5504700,16528600,7205600,9545900,3984600,1153400,2651200,7836500,1392200,4343900,2883700,1179700,1331000,3573700,4074900,532800,3421800,6306800,109103700,22075600,3180100,3970800,11281700,7132300,12906900,28138500,2531300,16371400,3391200,3801457,7026800,2746700,68937600,2108800,7485900,8328500,629400,16295300,2298100,4402700,922000,1924200,10689100,2598600,2723500,13866100,6013600,24336500,464800,2579000,7209400,3638800,12970200,7026000,18470500,29204400,11815600,7056200,44663000,25202300,685600,12965000,2799400,248829700,5079400,7051600,9062300,4536400,35378900,8789200,693300,3344200,5016200,2134200,5089300,2271100,663000,761600,4311300,5952800,8635100,2158600,12753100,4652800,1445800,1342100,1509100,27272300,6841300,1537100,3729100,99028300,1329200,4980000,4965400,3655600,5432700,2858100,1203600,1064700,18109300,4751300,12388300,18185500,3039100,16230800,2026600
2025-03-21,94127800,16657700,8704200.0,8857100,11735300,7607300,5649200,15911300,30767900,9995000,6326100,60056900,2875100,43086500,4229700,26802400,65011000,14360000,5211600,8546300,8617100,21724000,6766100,9215000,59554700,3555000,8950600,58220322,7238600,55090400,3447600,9804100,65935200,18108100,21625500,7961400,1685000,6457700,15089900,4766100,5850300,9254800,3034100,3034700,9228700,9750400,1624900,3188200,15732200,240638600,22336000,9418200,7976300,26497500,48561100,37624900,36625800,3565600,56967300,8205400,6944351,9580100,4717100,94110700,3377200,17047100,19326900,2454800,47479500,4969900,5963800,7141700,6353400,20062000,5973400,6016100,29770200,25429800,25015900,857500,5538500,33837100,6814000,68435800,10989900,39675900,63239600,15782000,27911700,59054000,77287000,2084700,14536500,10007400,266498500,10839500,17620200,23304400,11574800,349996500,16027300,813100,7526600,11194600,4624600,10949300,3608500,1869100,1197400,9545900,11366000,11842800,3478300,73470100,8327300,3094000,2603900,2372300,91268600,7150700,2192300,9207000,132728700,3631800,11822900,10244900,19575300,17279700,6736500,2063000,2280500,68445500,12752000,32647100,26797200,6689200,41102800,2886900
2025-03-24,44299500,7393800,3706200.0,5283000,3793200,5223000,2619400,5855200,53342000,2439400,2879900,41625400,1023000,33180300,2651400,9986100,30646100,5800000,640000,4858900,5831200,15310600,2277200,4169100,21696800,1287800,4611200,37273831,2131600,6768300,2208100,6763800,28335600,11329600,8068000,4144600,903800,3615100,8224400,2023100,3904700,2848100,1470400,972100,2781900,3236200,745800,2897000,6491400,102847200,21356100,3999000,4043900,8563200,5381900,16024400,30879100,1877700,16666300,4023200,4507340,4753300,2982400,69169000,1905100,8046400,9422700,730200,12575400,2049500,3102400,3015400,2485100,7954800,2758700,3443400,12894200,7514400,15741300,448900,3207800,11954800,3087300,16950100,6184400,21004500,35406600,12385400,10246000,46779000,26552500,626700,7997500,4234100,228452500,4699400,7848300,10159500,5968900,37944400,6102100,893800,5379400,6070400,4032700,6033400,2513900,962400,1286200,5525300,8265000,7542400,1847700,10438900,3641000,1300500,1560600,1124300,26863300,4315200,1100000,2896900,169079900,1452900,5694900,3840900,6611600,5675100,4497100,834600,1237600,18050000,4496300,10688900,17900700,3156900,14207500,1817400
2025-03-25,34493600,10089100,4362900.0,6726800,3890400,3648600,24651800,5093700,29077500,2565300,2646600,31171200,791000,23417300,2767600,7174400,25445300,6622500,566700,3964800,9346700,10922200,1678000,6703100,18816800,1172100,5173000,33540505,2584300,6556500,1623000,4301700,20877600,7537300,7869200,5105000,808200,3077200,7365200,2582200,5551600,2382000,1106900,1309700,1656200,3337200,581000,3394000,6354100,83674900,20804700,2668900,4315200,8444700,4987900,14836200,24174400,1875500,9032600,2799500,4042728,3133800,2777100,51743300,2527100,7456200,9287700,498700,12513900,2002500,2670600,1600200,2476800,6437300,2138200,2657100,8676300,7459100,15312500,361100,4118900,10378300,3562000,20640200,4326300,15775000,22191700,12618800,8070900,37822000,17394100,991400,8216000,2662000,167447200,6720600,8521200,11109300,4763300,47607600,8366700,903700,3467100,3797100,2331800,3978200,1677700,852900,1020300,3990600,6984800,7661000,1180500,12757600,3912800,1661800,1351300,865000,42339700,4134700,1170700,2987900,150361500,1361000,4357200,3015100,10645500,3931200,3103600,689900,1006600,21483200,4511200,9499100,27908600,3110200,12081800,1583800
2025-03-26,34466100,6742900,3502100.0,6053700,3669700,3425000,5938600,4850800,39824000,2375200,1607400,32855300,789000,30578500,2578600,6615900,30012100,4482500,667600,5004400,6645800,12345800,1703200,2785900,15994700,1200100,4700500,27680327,1909800,7168400,1644700,5070300,30621200,6992600,10076100,3618100,811200,2669300,6314000,2241800,3095900,2218900,1192100,1224400,1986300,2716700,764100,4708600,8549500,139742100,19408300,2190900,4791100,7391400,5204200,20510100,28901600,1944200,8553300,3140900,5570993,4450100,2575200,59496700,1979500,7223500,12779300,734600,14478200,1597900,2562100,1349700,1790500,7325600,2681600,2624400,6084900,9110100,12609800,286800,3836700,9357600,1980900,13808800,5084600,16108400,27107200,9154600,6828800,35274000,18688300,821100,6743000,2337400,293463300,4472400,13210000,11290200,5882200,49487400,7756000,953500,3246100,4320300,1714700,5960300,1735600,1251900,769200,4464500,9561600,9268000,1499200,11744300,3953300,1630100,1053800,1657600,42589400,3004700,1216100,4683500,153629800,1951700,5814200,3253800,6609200,6187100,2639800,774200,1328700,21684400,1808700,10848100,27228800,3540500,14110800,2078200
