effective_date,ticker,sector
2016-11-15,BRITANNIA,Fast Moving Consumer Goods
2016-11-15,BSE,Financial Services
2016-11-15,CANBK,Financial Services
2016-11-15,CENTURYTEX,Textiles
2016-11-15,CGPOWER,Capital Goods
2016-11-15,CHOLAFIN,Financial Services
2016-11-15,CIPLA,Healthcare
2016-11-15,COALINDIA,Oil Gas & Consumable Fuels
2016-11-15,COCHINSHIP,Capital Goods
2016-11-15,COLPAL,Fast Moving Consumer Goods
2016-11-15,CONCOR,Services
2016-11-15,COROMANDEL,Chemicals
2016-11-15,CRISIL,Financial Services
2016-11-15,CUMMINSIND,Capital Goods
2016-11-15,CYIENT,Information Technology
2016-11-15,DABUR,Fast Moving Consumer Goods
2016-11-15,DALBHARAT,Construction Materials
2016-11-15,DISHTV,Media
2016-11-15,DIVISLAB,Healthcare
2016-11-15,DIXON,Consumer Durables
2016-11-15,DLF,Realty
2016-11-15,DRREDDY,Healthcare
2016-11-15,ECLERX,Information Technology
2016-11-15,EICHERMOT,Automobile and Auto Components
2016-11-15,ENRIN,Capital Goods
2016-11-15,ETERNAL,Consumer Services
2016-11-15,EXIDEIND,Automobile and Auto Components
2016-11-15,FLUOROCHEM,Chemicals
2016-11-15,FORTIS,Healthcare
2016-11-15,GESHIP,Services
2016-11-15,GLAXO,Healthcare
2016-11-15,GLENMARK,Healthcare
2016-11-15,GMRAIRPORT,Services
2016-11-15,GODFRYPHLP,Fast Moving Consumer Goods
2016-11-15,GODREJCP,Fast Moving Consumer Goods
2016-11-15,GODREJIND,Diversified
2016-11-15,GPPL,Services
2016-11-15,GRASIM,Construction Materials
2016-11-15,GROWW,Financial Services
2016-11-15,GVT&D,Capital Goods
2016-11-15,HAVELLS,Consumer Durables
2016-11-15,HCLTECH,Information Technology
2016-11-15,HDBFS,Financial Services
2016-11-15,HDFCBANK,Financial Services
2016-11-15,HEROMOTOCO,Automobile and Auto Components
2016-11-15,HEXT,Information Technology
2016-11-15,HINDALCO,Metals & Mining
2016-11-15,HINDPETRO,Oil Gas & Consumable Fuels
2016-11-15,HINDUNILVR,Fast Moving Consumer Goods
2016-11-15,HINDUSTANUNILVR,Fast Moving Consumer Goods
2016-11-15,HINDZINC,Metals & Mining
2016-11-15,HONAUT,Capital Goods
2016-11-15,HYUNDAI,Automobile and Auto Components
2016-11-15,ICICIAMC,Financial Services
2016-11-15,ICICIBANK,Financial Services
2016-11-15,IDEA,Telecommunication
2016-11-15,IDFCFIRSTB,Financial Services
2016-11-15,IIFL,Financial Services
2016-11-15,INDHOTEL,Consumer Services
2016-11-15,INDIGO,Services
2016-11-15,INDUSINDBK,Financial Services
2016-11-15,INDUSTOWER,Telecommunication
2016-11-15,INFY,Information Technology
2016-11-15,IOB,Financial Services
2016-11-15,IOC,Oil Gas & Consumable Fuels
2016-11-15,IPCALAB,Healthcare
2016-11-15,IRB,Construction
2016-11-15,IREDA,Financial Services
2016-11-15,IRFC,Financial Services
2016-11-15,ITCHOTELS,Consumer Services
2016-11-15,JAGRAN,Media
2016-11-15,JETAIRWAYS,Services
2016-11-15,JINDALSTEL,Metals & Mining
2016-11-15,JIOFIN,Financial Services
2016-11-15,JSL,Metals & Mining
2016-11-15,JSWENERGY,Power
2016-11-15,JSWINFRA,Services
2016-11-15,JSWSTEEL,Metals & Mining
2016-11-15,JUBLFOOD,Consumer Services
2016-11-15,JUSTDIAL,Consumer Services
2016-11-15,KAJARIACER,Construction Materials
2016-11-15,KALYANKJIL,Consumer Durables
2016-11-15,KARURVYSYA,Financial Services
2016-11-15,KEI,Capital Goods
2016-11-15,KOTAKBANK,Financial Services
2016-11-15,KPRMILL,Textiles
2016-11-15,LALPATHLAB,Healthcare
2016-11-15,LAURUSLABS,Healthcare
2016-11-15,LENSKART,Consumer Services
2016-11-15,LGEINDIA,Consumer Durables
2016-11-15,LICHSGFIN,Financial Services
2016-11-15,LICI,Financial Services
2016-11-15,LINDEINDIA,Chemicals
2016-11-15,LLOYDSME,Metals & Mining
2016-11-15,LODHA,Realty
2016-11-15,LTF,Financial Services
2016-11-15,LTM,Information Technology
2016-11-15,LUPIN,Healthcare
2016-11-15,M&M,Automobile and Auto Components
2016-11-15,M&MFIN,Financial Services
2016-11-15,MAHABANK,Financial Services
2016-11-15,MAHINDCIE,Automobile and Auto Components
2016-11-15,MANKIND,Healthcare
2016-11-15,MARICO,Fast Moving Consumer Goods
2016-11-15,MARUTI,Automobile and Auto Components
2016-11-15,MAXHEALTH,Healthcare
2016-11-15,MAZDOCK,Capital Goods
2016-11-15,MCX,Financial Services
2016-11-15,MEDANTA,Healthcare
2016-11-15,MFSL,Financial Services
2016-11-15,MHRIL,Consumer Services
2016-11-15,MOTHERSON,Automobile and Auto Components
2016-11-15,MPHASIS,Information Technology
2016-11-15,MRF,Automobile and Auto Components
2016-11-15,MUTHOOTFIN,Financial Services
2016-11-15,NARAYANA,Healthcare
2016-11-15,NATIONALUM,Metals & Mining
2016-11-15,NAUKRI,Consumer Services
2016-11-15,NETWORK18,Media
2016-11-15,NHPC,Power
2016-11-15,NLCINDIA,Power
2016-11-15,NMDC,Metals & Mining
2016-11-15,NTPC,Power
2016-11-15,NTPCGREEN,Power
2016-11-15,NYKAA,Consumer Services
2016-11-15,OBEROIRLTY,Realty
2016-11-15,OFSS,Information Technology
2016-11-15,OIL,Oil Gas & Consumable Fuels
2016-11-15,ONGC,Oil Gas & Consumable Fuels
2016-11-15,PAGEIND,Textiles
2016-11-15,PATANJALI,Fast Moving Consumer Goods
2016-11-15,PAYTM,Financial Services
2016-11-15,PCJEWELLER,Consumer Durables
2016-11-15,PERSISTENT,Information Technology
2016-11-15,PETRONET,Oil Gas & Consumable Fuels
2016-11-15,PFC,Financial Services
2016-11-15,PHOENIXLTD,Realty
2016-11-15,PIDILITIND,Chemicals
2016-11-15,PIIND,Chemicals
2016-11-15,POLICYBZR,Financial Services
2016-11-15,POWERGRID,Power
2016-11-15,POWERINDIA,Capital Goods
2016-11-15,PREMIERENE,Capital Goods
2016-11-15,PRESTIGE,Realty
2016-11-15,RADICO,Fast Moving Consumer Goods
2016-11-15,RCOM,Telecommunication
2016-11-15,RECLTD,Financial Services
2016-11-15,RELAXO,Consumer Durables
2016-11-15,RELCAPITAL,Financial Services
2016-11-15,RELIANCE,Oil Gas & Consumable Fuels
2016-11-15,RPOWER,Power
2016-11-15,RVNL,Construction
2016-11-15,SAIL,Metals & Mining
2016-11-15,SBIN,Financial Services
2016-11-15,SCHAEFFLER,Automobile and Auto Components
2016-11-15,SHREECEM,Construction Materials
2016-11-15,SHRIRAMFIN,Financial Services
2016-11-15,SIEMENS,Capital Goods
2016-11-15,SJVN,Power
2016-11-15,SOLARINDS,Chemicals
2016-11-15,SPARC,Healthcare
2016-11-15,SRF,Chemicals
2016-11-15,STAR,Healthcare
2016-11-15,SUNPHARMA,Healthcare
2016-11-15,SUPREMEIND,Capital Goods
2016-11-15,SUZLON,Capital Goods
2016-11-15,SWIGGY,Consumer Services
2016-11-15,TATACAP,Financial Services
2016-11-15,TATACOMM,Telecommunication
2016-11-15,TATACONSUM,Fast Moving Consumer Goods
2016-11-15,TATAELXSI,Information Technology
2016-11-15,TATAINVEST,Financial Services
2016-11-15,TATAPOWER,Power
2016-11-15,TATASTEEL,Metals & Mining
2016-11-15,TCS,Information Technology
2016-11-15,TECHM,Information Technology
2016-11-15,THERMAX,Capital Goods
2016-11-15,TIINDIA,Automobile and Auto Components
2016-11-15,TITAN,Consumer Durables
2016-11-15,TMCV,Capital Goods
2016-11-15,TMPV,Automobile and Auto Components
2016-11-15,TORNTPHARM,Healthcare
2016-11-15,TORNTPOWER,Power
2016-11-15,TRENT,Consumer Services
2016-11-15,TTKPRESTIG,Consumer Durables
2016-11-15,TV18BRDCST,Media
2016-11-15,TVSMOTOR,Automobile and Auto Components
2016-11-15,UBL,Fast Moving Consumer Goods
2016-11-15,ULTRACEMCO,Construction Materials
2016-11-15,UNITDSPR,Fast Moving Consumer Goods
2016-11-15,UNOMINDA,Automobile and Auto Components
2016-11-15,VAKRANGEE,Information Technology
2016-11-15,VEDL,Metals & Mining
2016-11-15,VMM,Consumer Services
2016-11-15,VOLTAS,Consumer Durables
2016-11-15,VTL,Textiles
2016-11-15,WAAREEENER,Capital Goods
2016-11-15,WIPRO,Information Technology
2016-11-15,WOCKHARDT,Healthcare
2016-11-15,YESBANK,Financial Services
2017-01-23,360ONE,Financial Services
2017-01-23,3MINDIA,Diversified
2017-01-23,ABB,Capital Goods
2017-01-23,ABCAPITAL,Financial Services
2017-01-23,ACC,Construction Materials
2017-01-23,ADANIENT,Metals & Mining
2017-01-23,ADANIPORTS,Services
2017-01-23,ADANIPOWER,Power
2017-01-23,AIAENG,Capital Goods
2017-01-23,AIIL,Financial Services
2017-01-23,AJANTPHARM,Healthcare
2017-01-23,AKZOINDIA,Chemicals
2017-01-23,ALKEM,Healthcare
2017-01-23,AMBUJACEM,Construction Materials
2017-01-23,ANTHEM,Healthcare
2017-01-23,APLAPOLLO,Capital Goods
2017-01-23,APOLLOHOSP,Healthcare
2017-01-23,APOLLOTYRE,Automobile and Auto Components
2017-01-23,ARVIND,Textiles
2017-01-23,ASHOKLEY,Capital Goods
2017-01-23,ASIANPAINT,Consumer Durables
2017-01-23,AUROPHARMA,Healthcare
2017-01-23,AWL,Fast Moving Consumer Goods
2017-01-23,AXISBANK,Financial Services
2017-01-23,BAJAJ-AUTO,Automobile and Auto Components
2017-01-23,BAJAJCORP,Fast Moving Consumer Goods
2017-01-23,BAJAJFINSV,Financial Services
2017-01-23,BAJAJHLDNG,Financial Services
2017-01-23,BALKRISIND,Automobile and Auto Components
2017-01-23,BANKINDIA,Financial Services
2017-01-23,BDL,Capital Goods
2017-01-23,BEL,Capital Goods
2017-01-23,BERGEPAINT,Consumer Durables
2017-01-23,BHARATFORG,Automobile and Auto Components
2017-01-23,BHARTIARTL,Telecommunication
2017-01-23,BHARTIHEXA,Telecommunication
2017-01-23,BHEL,Capital Goods
2017-01-23,BIOCON,Healthcare
2017-01-23,BLUESTARCO,Consumer Durables
2017-01-23,BOSCHLTD,Automobile and Auto Components
2017-01-23,BPCL,Oil Gas & Consumable Fuels
2017-01-23,BRITANNIA,Fast Moving Consumer Goods
2017-01-23,BSE,Financial Services
2017-01-23,CANBK,Financial Services
2017-01-23,CENTURYTEX,Textiles
2017-01-23,CGPOWER,Capital Goods
2017-01-23,CHOLAFIN,Financial Services
2017-01-23,CIPLA,Healthcare
2017-01-23,COALINDIA,Oil Gas & Consumable Fuels
2017-01-23,COCHINSHIP,Capital Goods
2017-01-23,COLPAL,Fast Moving Consumer Goods
2017-01-23,CONCOR,Services
2017-01-23,COROMANDEL,Chemicals
2017-01-23,CRISIL,Financial Services
2017-01-23,CUMMINSIND,Capital Goods
2017-01-23,CYIENT,Information Technology
2017-01-23,DABUR,Fast Moving Consumer Goods
2017-01-23,DALBHARAT,Construction Materials
2017-01-23,DISHTV,Media
2017-01-23,DIVISLAB,Healthcare
2017-01-23,DIXON,Consumer Durables
2017-01-23,DLF,Realty
2017-01-23,DRREDDY,Healthcare
2017-01-23,ECLERX,Information Technology
2017-01-23,EICHERMOT,Automobile and Auto Components
2017-01-23,ENRIN,Capital Goods
2017-01-23,ETERNAL,Consumer Services
2017-01-23,EXIDEIND,Automobile and Auto Components
2017-01-23,FEDERALBNK,Financial Services
2017-01-23,FLUOROCHEM,Chemicals
2017-01-23,FORTIS,Healthcare
2017-01-23,GESHIP,Services
2017-01-23,GLAXO,Healthcare
2017-01-23,GLENMARK,Healthcare
2017-01-23,GMRAIRPORT,Services
2017-01-23,GODFRYPHLP,Fast Moving Consumer Goods
2017-01-23,GODREJCP,Fast Moving Consumer Goods
2017-01-23,GODREJIND,Diversified
2017-01-23,GPPL,Services
2017-01-23,GRASIM,Construction Materials
2017-01-23,GROWW,Financial Services
2017-01-23,GVT&D,Capital Goods
2017-01-23,HAVELLS,Consumer Durables
2017-01-23,HCLTECH,Information Technology
2017-01-23,HDBFS,Financial Services
2017-01-23,HDFCBANK,Financial Services
2017-01-23,HEROMOTOCO,Automobile and Auto Components
2017-01-23,HEXT,Information Technology
2017-01-23,HINDALCO,Metals & Mining
2017-01-23,HINDPETRO,Oil Gas & Consumable Fuels
2017-01-23,HINDUNILVR,Fast Moving Consumer Goods
2017-01-23,HINDUSTANUNILVR,Fast Moving Consumer Goods
2017-01-23,HINDZINC,Metals & Mining
2017-01-23,HONAUT,Capital Goods
2017-01-23,HYUNDAI,Automobile and Auto Components
2017-01-23,ICICIAMC,Financial Services
2017-01-23,ICICIBANK,Financial Services
2017-01-23,IDEA,Telecommunication
2017-01-23,IDFCFIRSTB,Financial Services
2017-01-23,IIFL,Financial Services
2017-01-23,INDHOTEL,Consumer Services
2017-01-23,INDIGO,Services
2017-01-23,INDUSINDBK,Financial Services
2017-01-23,INDUSTOWER,Telecommunication
2017-01-23,INFY,Information Technology
2017-01-23,IOB,Financial Services
2017-01-23,IOC,Oil Gas & Consumable Fuels
2017-01-23,IPCALAB,Healthcare
2017-01-23,IRB,Construction
2017-01-23,IREDA,Financial Services
2017-01-23,IRFC,Financial Services
2017-01-23,ITCHOTELS,Consumer Services
2017-01-23,JAGRAN,Media
2017-01-23,JETAIRWAYS,Services
2017-01-23,JINDALSTEL,Metals & Mining
2017-01-23,JIOFIN,Financial Services
2017-01-23,JSL,Metals & Mining
2017-01-23,JSWENERGY,Power
2017-01-23,JSWINFRA,Services
2017-01-23,JSWSTEEL,Metals & Mining
2017-01-23,JUBLFOOD,Consumer Services
2017-01-23,JUSTDIAL,Consumer Services
2017-01-23,KAJARIACER,Construction Materials
2017-01-23,KALYANKJIL,Consumer Durables
2017-01-23,KARURVYSYA,Financial Services
2017-01-23,KEI,Capital Goods
2017-01-23,KOTAKBANK,Financial Services
2017-01-23,KPRMILL,Textiles
2017-01-23,LALPATHLAB,Healthcare
2017-01-23,LAURUSLABS,Healthcare
2017-01-23,LENSKART,Consumer Services
2017-01-23,LGEINDIA,Consumer Durables
2017-01-23,LICHSGFIN,Financial Services
2017-01-23,LICI,Financial Services
2017-01-23,LINDEINDIA,Chemicals
2017-01-23,LLOYDSME,Metals & Mining
2017-01-23,LODHA,Realty
2017-01-23,LTF,Financial Services
2017-01-23,LTM,Information Technology
2017-01-23,LUPIN,Healthcare
2017-01-23,M&M,Automobile and Auto Components
2017-01-23,M&MFIN,Financial Services
2017-01-23,MAHABANK,Financial Services
2017-01-23,MAHINDCIE,Automobile and Auto Components
2017-01-23,MANKIND,Healthcare
2017-01-23,MARICO,Fast Moving Consumer Goods
2017-01-23,MARUTI,Automobile and Auto Components
2017-01-23,MAXHEALTH,Healthcare
2017-01-23,MAZDOCK,Capital Goods
2017-01-23,MCX,Financial Services
2017-01-23,MEDANTA,Healthcare
2017-01-23,MHRIL,Consumer Services
2017-01-23,MOTHERSON,Automobile and Auto Components
2017-01-23,MPHASIS,Information Technology
2017-01-23,MRF,Automobile and Auto Components
2017-01-23,MUTHOOTFIN,Financial Services
2017-01-23,NARAYANA,Healthcare
2017-01-23,NATIONALUM,Metals & Mining
2017-01-23,NAUKRI,Consumer Services
2017-01-23,NETWORK18,Media
2017-01-23,NHPC,Power
2017-01-23,NLCINDIA,Power
2017-01-23,NMDC,Metals & Mining
2017-01-23,NTPC,Power
2017-01-23,NTPCGREEN,Power
2017-01-23,NYKAA,Consumer Services
2017-01-23,OBEROIRLTY,Realty
2017-01-23,OFSS,Information Technology
2017-01-23,OIL,Oil Gas & Consumable Fuels
2017-01-23,ONGC,Oil Gas & Consumable Fuels
2017-01-23,PAGEIND,Textiles
2017-01-23,PATANJALI,Fast Moving Consumer Goods
2017-01-23,PAYTM,Financial Services
2017-01-23,PCJEWELLER,Consumer Durables
2017-01-23,PERSISTENT,Information Technology
2017-01-23,PETRONET,Oil Gas & Consumable Fuels
2017-01-23,PFC,Financial Services
2017-01-23,PHOENIXLTD,Realty
2017-01-23,PIDILITIND,Chemicals
2017-01-23,PIIND,Chemicals
2017-01-23,POLICYBZR,Financial Services
2017-01-23,POWERGRID,Power
2017-01-23,POWERINDIA,Capital Goods
2017-01-23,PREMIERENE,Capital Goods
2017-01-23,PRESTIGE,Realty
2017-01-23,RADICO,Fast Moving Consumer Goods
2017-01-23,RCOM,Telecommunication
2017-01-23,RECLTD,Financial Services
2017-01-23,RELAXO,Consumer Durables
2017-01-23,RELCAPITAL,Financial Services
2017-01-23,RELIANCE,Oil Gas & Consumable Fuels
2017-01-23,RPOWER,Power
2017-01-23,RVNL,Construction
2017-01-23,SAIL,Metals & Mining
2017-01-23,SBIN,Financial Services
2017-01-23,SCHAEFFLER,Automobile and Auto Components
2017-01-23,SHREECEM,Construction Materials
2017-01-23,SHRIRAMFIN,Financial Services
2017-01-23,SIEMENS,Capital Goods
2017-01-23,SJVN,Power
2017-01-23,SOLARINDS,Chemicals
2017-01-23,SPARC,Healthcare
2017-01-23,SRF,Chemicals
2017-01-23,STAR,Healthcare
2017-01-23,SUNPHARMA,Healthcare
2017-01-23,SUPREMEIND,Capital Goods
2017-01-23,SUZLON,Capital Goods
2017-01-23,SWIGGY,Consumer Services
2017-01-23,TATACAP,Financial Services
2017-01-23,TATACOMM,Telecommunication
2017-01-23,TATACONSUM,Fast Moving Consumer Goods
2017-01-23,TATAELXSI,Information Technology
2017-01-23,TATAINVEST,Financial Services
2017-01-23,TATAPOWER,Power
2017-01-23,TATASTEEL,Metals & Mining
2017-01-23,TCS,Information Technology
2017-01-23,TECHM,Information Technology
2017-01-23,THERMAX,Capital Goods
2017-01-23,TIINDIA,Automobile and Auto Components
2017-01-23,TITAN,Consumer Durables
2017-01-23,TMCV,Capital Goods
2017-01-23,TMPV,Automobile and Auto Components
2017-01-23,TORNTPHARM,Healthcare
2017-01-23,TORNTPOWER,Power
2017-01-23,TRENT,Consumer Services
2017-01-23,TTKPRESTIG,Consumer Durables
2017-01-23,TV18BRDCST,Media
2017-01-23,TVSMOTOR,Automobile and Auto Components
2017-01-23,UBL,Fast Moving Consumer Goods
2017-01-23,ULTRACEMCO,Construction Materials
2017-01-23,UNITDSPR,Fast Moving Consumer Goods
2017-01-23,UNOMINDA,Automobile and Auto Components
2017-01-23,VAKRANGEE,Information Technology
2017-01-23,VEDL,Metals & Mining
2017-01-23,VMM,Consumer Services
2017-01-23,VOLTAS,Consumer Durables
2017-01-23,VTL,Textiles
2017-01-23,WAAREEENER,Capital Goods
2017-01-23,WIPRO,Information Technology
2017-01-23,WOCKHARDT,Healthcare
2017-01-23,YESBANK,Financial Services
2017-03-31,360ONE,Financial Services
2017-03-31,3MINDIA,Diversified
2017-03-31,ABB,Capital Goods
2017-03-31,ABCAPITAL,Financial Services
2017-03-31,ACC,Construction Materials
2017-03-31,ADANIENT,Metals & Mining
2017-03-31,ADANIPORTS,Services
2017-03-31,ADANIPOWER,Power
2017-03-31,AIIL,Financial Services
2017-03-31,AJANTPHARM,Healthcare
2017-03-31,AKZOINDIA,Chemicals
2017-03-31,ALKEM,Healthcare
2017-03-31,AMBUJACEM,Construction Materials
2017-03-31,ANTHEM,Healthcare
2017-03-31,APLAPOLLO,Capital Goods
2017-03-31,APOLLOHOSP,Healthcare
2017-03-31,APOLLOTYRE,Automobile and Auto Components
2017-03-31,ARVIND,Textiles
2017-03-31,ASHOKLEY,Capital Goods
2017-03-31,ASIANPAINT,Consumer Durables
2017-03-31,AUROPHARMA,Healthcare
2017-03-31,AWL,Fast Moving Consumer Goods
2017-03-31,AXISBANK,Financial Services
2017-03-31,BAJAJ-AUTO,Automobile and Auto Components
2017-03-31,BAJAJCORP,Fast Moving Consumer Goods
2017-03-31,BAJAJFINSV,Financial Services
2017-03-31,BAJAJHLDNG,Financial Services
2017-03-31,BALKRISIND,Automobile and Auto Components
2017-03-31,BANKINDIA,Financial Services
2017-03-31,BDL,Capital Goods
2017-03-31,BEL,Capital Goods
2017-03-31,BERGEPAINT,Consumer Durables
2017-03-31,BHARATFORG,Automobile and Auto Components
2017-03-31,BHARTIARTL,Telecommunication
2017-03-31,BHARTIHEXA,Telecommunication
2017-03-31,BHEL,Capital Goods
2017-03-31,BIOCON,Healthcare
2017-03-31,BLUESTARCO,Consumer Durables
2017-03-31,BOSCHLTD,Automobile and Auto Components
2017-03-31,BPCL,Oil Gas & Consumable Fuels
2017-03-31,BRITANNIA,Fast Moving Consumer Goods
2017-03-31,BSE,Financial Services
2017-03-31,CANBK,Financial Services
2017-03-31,CENTURYTEX,Textiles
2017-03-31,CGPOWER,Capital Goods
2017-03-31,CHOLAFIN,Financial Services
2017-03-31,CIPLA,Healthcare
2017-03-31,COALINDIA,Oil Gas & Consumable Fuels
2017-03-31,COCHINSHIP,Capital Goods
2017-03-31,COLPAL,Fast Moving Consumer Goods
2017-03-31,CONCOR,Services
2017-03-31,COROMANDEL,Chemicals
2017-03-31,CRISIL,Financial Services
2017-03-31,CUMMINSIND,Capital Goods
2017-03-31,CYIENT,Information Technology
2017-03-31,DABUR,Fast Moving Consumer Goods
2017-03-31,DALBHARAT,Construction Materials
2017-03-31,DISHTV,Media
2017-03-31,DIVISLAB,Healthcare
2017-03-31,DIXON,Consumer Durables
2017-03-31,DLF,Realty
2017-03-31,DRREDDY,Healthcare
2017-03-31,ECLERX,Information Technology
2017-03-31,EICHERMOT,Automobile and Auto Components
2017-03-31,ENDURANCE,Automobile and Auto Components
2017-03-31,ENRIN,Capital Goods
2017-03-31,ETERNAL,Consumer Services
2017-03-31,EXIDEIND,Automobile and Auto Components
2017-03-31,FEDERALBNK,Financial Services
2017-03-31,FLUOROCHEM,Chemicals
2017-03-31,FORTIS,Healthcare
2017-03-31,GESHIP,Services
2017-03-31,GLAXO,Healthcare
2017-03-31,GLENMARK,Healthcare
2017-03-31,GMRAIRPORT,Services
2017-03-31,GODFRYPHLP,Fast Moving Consumer Goods
2017-03-31,GODREJCP,Fast Moving Consumer Goods
2017-03-31,GODREJIND,Diversified
2017-03-31,GPPL,Services
2017-03-31,GRASIM,Construction Materials
2017-03-31,GROWW,Financial Services
2017-03-31,GVT&D,Capital Goods
2017-03-31,HAVELLS,Consumer Durables
2017-03-31,HCLTECH,Information Technology
2017-03-31,HDBFS,Financial Services
2017-03-31,HDFCBANK,Financial Services
2017-03-31,HEROMOTOCO,Automobile and Auto Components
2017-03-31,HEXT,Information Technology
2017-03-31,HINDALCO,Metals & Mining
2017-03-31,HINDPETRO,Oil Gas & Consumable Fuels
2017-03-31,HINDUNILVR,Fast Moving Consumer Goods
2017-03-31,HINDUSTANUNILVR,Fast Moving Consumer Goods
2017-03-31,HINDZINC,Metals & Mining
2017-03-31,HONAUT,Capital Goods
2017-03-31,HYUNDAI,Automobile and Auto Components
2017-03-31,ICICIAMC,Financial Services
2017-03-31,ICICIBANK,Financial Services
2017-03-31,ICICIPRULI,Financial Services
2017-03-31,IDEA,Telecommunication
2017-03-31,IDFCFIRSTB,Financial Services
2017-03-31,IIFL,Financial Services
2017-03-31,INDHOTEL,Consumer Services
2017-03-31,INDIGO,Services
2017-03-31,INDUSINDBK,Financial Services
2017-03-31,INDUSTOWER,Telecommunication
2017-03-31,INFY,Information Technology
2017-03-31,IOB,Financial Services
2017-03-31,IOC,Oil Gas & Consumable Fuels
2017-03-31,IPCALAB,Healthcare
2017-03-31,IRB,Construction
2017-03-31,IREDA,Financial Services
2017-03-31,IRFC,Financial Services
2017-03-31,ITCHOTELS,Consumer Services
2017-03-31,JAGRAN,Media
2017-03-31,JINDALSTEL,Metals & Mining
2017-03-31,JIOFIN,Financial Services
2017-03-31,JSL,Metals & Mining
2017-03-31,JSWENERGY,Power
2017-03-31,JSWINFRA,Services
2017-03-31,JSWSTEEL,Metals & Mining
2017-03-31,JUBLFOOD,Consumer Services
2017-03-31,KAJARIACER,Construction Materials
2017-03-31,KALYANKJIL,Consumer Durables
2017-03-31,KARURVYSYA,Financial Services
2017-03-31,KEI,Capital Goods
2017-03-31,KOTAKBANK,Financial Services
2017-03-31,KPRMILL,Textiles
2017-03-31,LALPATHLAB,Healthcare
2017-03-31,LAURUSLABS,Healthcare
2017-03-31,LENSKART,Consumer Services
2017-03-31,LGEINDIA,Consumer Durables
2017-03-31,LICHSGFIN,Financial Services
